accuracy,balanced_accuracy,precision,recall,f1,specificity,kappa,roc_auc,pr_auc,log_loss,brier_score,Model,BalancedMethod,FeatureSelection,NumFeatures,overall_score,metrics_used,Rank
0.845945706,0.861528257,0.974452555,0.749006468,0.846984183,0.974050046,0.697130541,0.872213625,,5.089320968,0.149540454,knn,adasyn,random_forest,20,0.75339014,10,477
0.848163591,0.863138159,0.972010433,0.755006624,0.849875005,0.971269694,0.701115489,0.863138159,,5.472738891,0.151836409,decision_tree,svm_smote,extra_trees,20,0.752157093,10,478
0.829622072,0.840300948,0.924311061,0.763188654,0.836057877,0.917413243,0.662050864,0.905585606,,0.885257849,0.150358295,logistic_regression,nearmiss,variance,122,0.751267075,10,479
0.818754436,0.83133144,0.926308607,0.740512741,0.823055604,0.922150139,0.641964779,0.952906997,,0.519935412,0.166651514,adaboost,random_over,variance,122,0.751073729,10,480
0.847498226,0.861889853,0.966994731,0.757967739,0.84981653,0.965811966,0.699475051,0.861889853,,5.496721094,0.152501774,decision_tree,enn,extra_trees,20,0.750345559,10,481
0.827226757,0.838234576,0.924164768,0.75874698,0.833326201,0.917722171,0.657550047,0.91219967,,0.82369729,0.150320488,logistic_regression,class_weight,variance,122,0.750010311,10,482
0.843727821,0.859630258,0.974709362,0.744798566,0.844383586,0.97446195,0.692985248,0.871744471,,5.107584169,0.15080731,knn,borderline_smote,random_forest,20,0.749349222,10,483
0.846788502,0.861955387,0.972113158,0.752435128,0.848282527,0.971475646,0.698536262,0.861955387,,5.522302112,0.153211498,decision_tree,borderline_smote,extra_trees,20,0.749140258,10,484
0.809882896,0.829676746,0.970701619,0.68674511,0.804399416,0.972608382,0.629741519,0.974603214,,0.379534321,0.122888235,extra_trees,enn,variance,122,0.74890085,10,485
0.823988644,0.835327716,0.923231166,0.753448142,0.829743414,0.917207291,0.651399258,0.922241279,,0.755210191,0.148614455,logistic_regression,tomek,extra_trees,20,0.748848284,10,486
0.826472676,0.837559695,0.923961601,0.757500195,0.832491222,0.917619195,0.656118205,0.912233075,,0.828152247,0.150941529,logistic_regression,tomek,variance,122,0.748689001,10,487
0.846477999,0.861569919,0.971238938,0.752590976,0.84804847,0.970548862,0.697885137,0.861569919,,5.533493807,0.153522001,decision_tree,enn,random_forest,20,0.748395659,10,488
0.846167495,0.862474624,0.980305672,0.744720642,0.846426357,0.980228607,0.697986023,0.862474624,,5.544685502,0.153832505,decision_tree,class_weight,random_forest,20,0.74836713,10,489
0.817201916,0.829817457,0.925058548,0.738720486,0.821454876,0.920914427,0.638946102,0.952350367,,0.522350724,0.167874904,adaboost,nearmiss,variance,122,0.748132961,10,490
0.846300568,0.861439123,0.971417069,0.752123432,0.847819404,0.970754814,0.69756522,0.861439123,,5.539889061,0.153699432,decision_tree,random_over,variance,122,0.748017818,10,491
0.839735628,0.856349141,0.976239669,0.736382763,0.839514947,0.976315518,0.685620174,0.880649368,,4.748824428,0.148770405,knn,nearmiss,random_forest,20,0.747432406,10,492
0.822746629,0.834236779,0.923025371,0.751266267,0.828335768,0.917207291,0.649058924,0.921399376,,0.759769023,0.149333336,logistic_regression,class_weight,extra_trees,20,0.746349623,10,493
0.826561391,0.836071875,0.914137195,0.767396556,0.834364145,0.904747194,0.655236383,0.932718741,,4.42465473,0.171312264,naive_bayes,nearmiss,anova,20,0.744732286,10,494
0.821327182,0.830685218,0.908357295,0.76311073,0.829423224,0.898259705,0.644797053,0.926556233,,0.543281896,0.177607642,adaboost,svm_smote,chi2,20,0.744495426,10,495
0.844570617,0.859919603,0.971304436,0.749084392,0.845842499,0.970754814,0.694305298,0.859919603,,5.602242791,0.155429383,decision_tree,smote,variance,122,0.744202685,10,496
0.808152945,0.827856603,0.968089789,0.685576249,0.802700607,0.970136958,0.626332158,0.970241732,,0.40308019,0.126199947,extra_trees,random_under,variance,122,0.743848052,10,497
0.807443222,0.827508782,0.970314577,0.682615133,0.801427199,0.97240243,0.625218852,0.972069526,,0.397267311,0.126447722,extra_trees,smote,variance,122,0.743393206,10,498
0.81307665,0.831980976,0.966850829,0.69547261,0.809010152,0.968489342,0.63529826,0.957090031,,0.522761833,0.168782671,adaboost,tomek,random_forest,20,0.742964302,10,499
0.81307665,0.831980976,0.966850829,0.69547261,0.809010152,0.968489342,0.63529826,0.95704138,,0.522766763,0.168787143,adaboost,class_weight,random_forest,20,0.742944851,10,500
0.83951384,0.856116753,0.975932238,0.736226915,0.839299991,0.97600659,0.685181313,0.872553591,,5.072580358,0.152830021,knn,svm_smote,random_forest,20,0.742580375,10,501
0.843816537,0.858806314,0.967845659,0.75056495,0.84546851,0.967047678,0.692617938,0.858806314,,5.629422622,0.156183463,decision_tree,tomek,extra_trees,20,0.742303164,10,502
0.837251597,0.850584844,0.949391918,0.754305307,0.840679144,0.946864381,0.678749941,0.874581479,,4.786786514,0.150606813,knn,nearmiss,mutual_information,20,0.740287052,10,503
0.811878992,0.830565748,0.963830706,0.695628458,0.808056121,0.965503038,0.632825117,0.95459435,,0.519659352,0.166920864,adaboost,tomek,variance,122,0.740081205,10,504
0.817822924,0.824475728,0.889484021,0.776435752,0.829124194,0.872515704,0.635958924,0.927318611,,0.539336386,0.175687371,adaboost,adasyn,chi2,20,0.739810017,10,505
0.803317956,0.823947941,0.970532213,0.674978571,0.796212887,0.97291731,0.617660521,0.978422526,,0.361832391,0.123231821,random_forest,class_weight,variance,122,0.73924729,10,506
0.841598652,0.857371775,0.971588595,0.743473856,0.842360835,0.971269694,0.68874966,0.857371775,,5.709363301,0.158401348,decision_tree,smote_enn,mutual_information,20,0.737676222,10,507
0.803983322,0.824519845,0.970476403,0.676225357,0.79706085,0.972814334,0.618876586,0.972320911,,0.39223216,0.128488581,extra_trees,class_weight,variance,122,0.737442764,10,508
0.841421221,0.857253505,0.971865443,0.742928388,0.842114561,0.971578622,0.688438625,0.857253505,,5.715758555,0.158578779,decision_tree,enn,mutual_information,20,0.737304523,10,509
0.841509936,0.856742709,0.967393499,0.746746669,0.84286908,0.96673875,0.688251727,0.856742709,,5.712560928,0.158490064,decision_tree,smote_enn,logistic_l1,20,0.737191658,10,510
0.804382541,0.824544829,0.967788515,0.6789527,0.798039934,0.970136958,0.619375492,0.97019497,,0.405491603,0.129669539,extra_trees,tomek,variance,122,0.737099015,10,511
0.841066359,0.856941809,0.971842481,0.742304995,0.841705324,0.971578622,0.687771571,0.856941809,,5.728549064,0.158933641,decision_tree,nearmiss,mutual_information,20,0.736520715,10,512
0.803894606,0.824416869,0.970259392,0.676225357,0.796987648,0.972608382,0.618694985,0.971049202,,0.405590887,0.132010296,extra_trees,smote_tomek,variance,122,0.736442718,10,513
0.822303052,0.830602937,0.902948964,0.770669368,0.831581603,0.890536505,0.645993507,0.922976126,,3.740615855,0.173138828,naive_bayes,svm_smote,extra_trees,20,0.735931012,10,514
0.801277502,0.822155686,0.970379547,0.671394062,0.793662491,0.97291731,0.613906069,0.978682667,,0.37195704,0.122743005,random_forest,enn,variance,122,0.735879856,10,515
0.801277502,0.82214316,0.970273618,0.671471986,0.793681496,0.972814334,0.613896853,0.978486918,,0.365429404,0.123158381,random_forest,tomek,variance,122,0.735784059,10,516
0.840489709,0.856259939,0.970459407,0.742382919,0.841236203,0.970136958,0.686581996,0.856259939,,5.74933364,0.159510291,decision_tree,adasyn,extra_trees,20,0.735153198,10,517
0.809306246,0.822807056,0.923229518,0.725317541,0.812393629,0.920296571,0.624108038,0.953042415,,0.521785255,0.16734841,adaboost,random_under,variance,122,0.735081249,10,518
0.821016678,0.829473037,0.902691322,0.768409569,0.830155323,0.890536505,0.643557304,0.923555489,,3.633289795,0.174161324,naive_bayes,borderline_smote,extra_trees,20,0.734217737,10,519
0.808773953,0.822339511,0.923138034,0.724382451,0.811771384,0.920296571,0.623113557,0.953047992,,0.521857895,0.167417491,adaboost,smote,variance,122,0.734173224,10,520
0.802209013,0.82291126,0.969921437,0.673420089,0.794922504,0.97240243,0.615573654,0.971153899,,0.391940682,0.130720038,extra_trees,random_over,variance,122,0.733757056,10,521
0.820750532,0.829301894,0.903006967,0.767552404,0.82978813,0.891051385,0.643097136,0.922665095,,3.695883793,0.174803812,naive_bayes,adasyn,extra_trees,20,0.733167362,10,522
0.812145138,0.819313222,0.887227527,0.767552404,0.823062461,0.87107404,0.625073339,0.933283552,,0.543003965,0.177318595,adaboost,borderline_smote,chi2,20,0.73246433,10,523
0.799059617,0.820207584,0.970211802,0.667497857,0.790878035,0.97291731,0.609829816,0.979576583,,0.359956669,0.123203425,random_forest,random_over,variance,122,0.732435163,10,524
0.836497516,0.847680343,0.934041947,0.766929011,0.842276423,0.928431675,0.675921465,0.860804552,,5.225509828,0.155514549,knn,adasyn,variance,122,0.731959615,10,525
0.806777857,0.820611271,0.92296178,0.720720019,0.809398792,0.920502523,0.619405244,0.952099454,,0.525096589,0.168972679,adaboost,class_weight,variance,122,0.730261459,10,526
0.80034599,0.821287379,0.969884954,0.670069352,0.792571086,0.972505406,0.612156429,0.970149801,,0.431263711,0.134572849,extra_trees,smote_enn,variance,122,0.729732606,10,527
0.837916962,0.854012666,0.97038024,0.737785397,0.838247012,0.970239934,0.681757337,0.854012666,,5.842064828,0.162083038,decision_tree,svm_smote,random_forest,20,0.729472778,10,528
0.808907026,0.827704771,0.961559285,0.691966025,0.804785209,0.963443518,0.62714513,0.939815844,,1.601103686,0.15013368,extra_trees,enn,chi2,20,0.727510022,10,529
0.804382541,0.818807943,0.924589172,0.714641939,0.806170886,0.922973947,0.615162085,0.953060799,,0.518318071,0.166076385,adaboost,smote_enn,variance,122,0.726802026,10,530
0.815250177,0.827764926,0.922499513,0.737395777,0.819626694,0.918134075,0.635046843,0.940229811,,4.639961275,0.182683494,naive_bayes,nearmiss,random_forest,20,0.726740375,10,531
0.79591022,0.81746633,0.970185058,0.661809398,0.786862464,0.973123262,0.604068758,0.978294956,,0.371793374,0.125260345,random_forest,smote_enn,variance,122,0.726333531,10,532
0.814363023,0.823954404,0.90328297,0.754694927,0.822330715,0.893213881,0.631217963,0.930030492,,3.493626621,0.182037703,naive_bayes,borderline_smote,anova,20,0.725177151,10,533
0.833303762,0.846954384,0.947794335,0.748383075,0.836366803,0.945525693,0.67120845,0.858981749,,5.451251248,0.160496806,knn,adasyn,mutual_information,20,0.724743329,10,534
0.830376153,0.848040466,0.975007909,0.720486246,0.828643126,0.975594686,0.668048329,0.868758877,,5.238950395,0.15911462,knn,enn,random_forest,20,0.724725814,10,535
0.829400284,0.847220879,0.97525119,0.718538144,0.827440775,0.975903614,0.666250906,0.871385945,,5.127003089,0.158156494,knn,random_under,random_forest,20,0.724532462,10,536
0.802830021,0.817143648,0.922271446,0.713784774,0.804744125,0.920502523,0.612046867,0.952854317,,0.520579754,0.167107974,adaboost,smote_tomek,variance,122,0.724013037,10,537
0.79418027,0.81588418,0.969512894,0.659159978,0.784766676,0.972608382,0.600850623,0.978921912,,0.366827491,0.123611713,random_forest,smote,variance,122,0.723762582,10,538
0.82908978,0.846985723,0.975534844,0.717758903,0.827025814,0.976212542,0.665695685,0.867796317,,5.275784333,0.161004258,knn,random_over,random_forest,20,0.721925934,10,539
0.834634493,0.850177501,0.962887646,0.737941245,0.835539086,0.962413758,0.675006611,0.850177501,,5.960377033,0.165365507,decision_tree,class_weight,extra_trees,20,0.721722976,10,540
0.792760823,0.814662446,0.969616757,0.656510559,0.782919803,0.972814334,0.598270157,0.97938611,,0.357108265,0.123841511,random_forest,smote_tomek,variance,122,0.721522085,10,541
0.834235273,0.850966705,0.971588552,0.730148835,0.833741158,0.971784574,0.674971496,0.850966705,,5.974766355,0.165764727,decision_tree,random_under,variance,122,0.721425386,10,542
0.834057842,0.849533209,0.961804145,0.737785397,0.835031089,0.961281022,0.67383788,0.850745382,,5.919424131,0.165327325,decision_tree,enn,chi2,20,0.721088349,10,543
0.8341022,0.850298677,0.967314215,0.733343723,0.834234554,0.96725363,0.674377193,0.850298677,,5.979562796,0.1658978,decision_tree,smote,mutual_information,20,0.720839858,10,544
0.8148066,0.825671776,0.911501901,0.747214213,0.821222113,0.904129338,0.63300383,0.923676805,,4.613172365,0.181560025,naive_bayes,nearmiss,extra_trees,20,0.719935686,10,545
0.827759049,0.845841913,0.975659014,0.715265332,0.825412526,0.976418494,0.663230325,0.867805689,,5.27517259,0.16135912,knn,smote,random_forest,20,0.719665887,10,546
0.827714691,0.845802951,0.975656426,0.715187407,0.825359712,0.976418494,0.663147642,0.867429557,,5.29026344,0.16144961,knn,smote_tomek,random_forest,20,0.71939177,10,547
0.828867991,0.843095756,0.947541638,0.740356892,0.831233596,0.945834621,0.662892292,0.862486761,,5.287405879,0.160067424,knn,svm_smote,mutual_information,20,0.719181755,10,548
0.827404187,0.845555269,0.975840783,0.714486091,0.824958388,0.976624447,0.662585122,0.867920597,,5.271007009,0.161483322,knn,tomek,random_forest,20,0.719119395,10,549
0.827315472,0.845477344,0.97583564,0.714330242,0.824852657,0.976624447,0.662419797,0.867840426,,5.274342695,0.161628815,knn,class_weight,random_forest,20,0.718916162,10,550
0.833037615,0.849300958,0.966752445,0.731863165,0.833067234,0.96673875,0.672342943,0.849300958,,6.017934322,0.166962385,decision_tree,smote_tomek,mutual_information,20,0.718449273,10,551
0.8329489,0.849473553,0.968675695,0.730148835,0.832666844,0.96879827,0.672334745,0.849473553,,6.021131949,0.1670511,decision_tree,adasyn,variance,122,0.71838252,10,552
0.829134138,0.843379633,0.947930175,0.740512741,0.831481319,0.946246525,0.663424711,0.859659972,,5.416353361,0.16189851,knn,enn,mutual_information,20,0.717984976,10,553
0.831307665,0.842746005,0.930820611,0.760149614,0.836872131,0.925342395,0.665866548,0.851678473,,5.627330119,0.164176721,knn,adasyn,extra_trees,20,0.717773846,10,554
0.829311568,0.841393543,0.933179057,0.754149458,0.834166523,0.928637627,0.662360617,0.85743404,,5.359351602,0.161980128,knn,borderline_smote,variance,122,0.717624483,10,555
0.829444642,0.843589737,0.947520414,0.74144783,0.831912568,0.945731645,0.663967225,0.857942729,,5.483459746,0.16303939,knn,borderline_smote,mutual_information,20,0.717537249,10,556
0.8101934,0.820317023,0.902579066,0.747214213,0.817581106,0.893419833,0.623385088,0.929844031,,3.592414561,0.186754626,naive_bayes,svm_smote,anova,20,0.717340443,10,557
0.828557488,0.846430496,0.974798814,0.717369282,0.826502671,0.97549171,0.66464645,0.86105743,,5.553226525,0.164128815,knn,smote_enn,random_forest,20,0.717289672,10,558
0.810015969,0.820148649,0.902466579,0.746980441,0.817395012,0.893316857,0.623042218,0.92978447,,3.590865121,0.185645662,naive_bayes,adasyn,anova,20,0.7171207,10,559
0.832239177,0.848524485,0.966113915,0.730928076,0.832224292,0.966120894,0.670799851,0.848524485,,6.046712967,0.167760823,decision_tree,smote_enn,extra_trees,20,0.716641429,10,560
0.832017388,0.849018602,0.971440484,0.72625263,0.831141035,0.971784574,0.670820952,0.849018602,,6.054707034,0.167982612,decision_tree,random_under,mutual_information,20,0.716511425,10,561
0.79803939,0.812810487,0.920560748,0.706148212,0.799223883,0.919472763,0.603043001,0.955336145,,0.52962848,0.170861824,adaboost,random_over,logistic_l1,20,0.7164708,10,562
0.832150461,0.847882893,0.961825048,0.734278812,0.832788334,0.961486974,0.670276,0.847882893,,6.049910594,0.167849539,decision_tree,borderline_smote,variance,122,0.716164668,10,563
0.797728886,0.812437545,0.919821374,0.706226136,0.798994975,0.918648955,0.602389494,0.955509466,,0.528614284,0.170439641,adaboost,tomek,logistic_l1,20,0.71606071,10,564
0.808286018,0.81791515,0.897821819,0.748383075,0.816319592,0.887447225,0.619261684,,,,,sgd,svm_smote,chi2,20,0.715797112,7,565
0.801321859,0.821255202,0.962569214,0.677316294,0.79513333,0.96519411,0.613295346,0.941805906,,1.463591791,0.155445918,extra_trees,svm_smote,chi2,20,0.715326391,10,566
0.802253371,0.821960671,0.961737788,0.679654017,0.796456945,0.964267326,0.61492887,0.937684346,,1.662615175,0.150183614,extra_trees,adasyn,chi2,20,0.715165983,10,567
0.829976934,0.841564617,0.93053961,0.757889815,0.835387589,0.925239419,0.663345427,0.851076939,,5.645580702,0.165431157,knn,svm_smote,extra_trees,20,0.715141253,10,568
0.827847764,0.840157899,0.933301065,0.751266267,0.832448301,0.929049531,0.659634631,0.857356164,,5.36826799,0.162663236,knn,svm_smote,variance,122,0.715043647,10,569
0.828069553,0.842482121,0.948074037,0.73840879,0.830208516,0.946555453,0.661450566,0.856303499,,5.559172217,0.16434528,knn,smote_enn,mutual_information,20,0.714247558,10,570
0.826428318,0.841015473,0.947701265,0.735681446,0.828339548,0.946349501,0.658355172,0.859130191,,5.423533949,0.163926544,knn,random_under,mutual_information,20,0.713025515,10,571
0.826561391,0.841220041,0.9483469,0.73536975,0.828388343,0.947070333,0.658662501,0.857463152,,5.497178448,0.165326473,knn,random_over,mutual_information,20,0.712260055,10,572
0.799547551,0.819922187,0.964261782,0.672796696,0.792582733,0.967047678,0.610196064,0.940723045,,1.5753128,0.157583026,extra_trees,random_under,chi2,20,0.711383461,10,573
0.799015259,0.819103916,0.961324739,0.674043482,0.792451102,0.96416435,0.608955423,0.940949303,,1.502161094,0.153272719,extra_trees,borderline_smote,chi2,20,0.711111993,10,574
0.82908978,0.846271743,0.969861867,0.722200577,0.827906561,0.97034291,0.665237135,0.846271743,,6.160228731,0.17091022,decision_tree,smote_tomek,extra_trees,20,0.70992432,10,575
0.826738822,0.838858173,0.930964565,0.751344191,0.83156533,0.926372155,0.657329752,0.851013851,,5.647518786,0.16680802,knn,borderline_smote,extra_trees,20,0.709535377,10,576
0.797773243,0.818426335,0.964622642,0.669290111,0.790265446,0.967562558,0.60698045,0.941790708,,1.463305294,0.158939537,extra_trees,tomek,chi2,20,0.708985225,10,577
0.824609652,0.839455607,0.947755925,0.732252786,0.826182522,0.946658429,0.654971528,0.857156944,,5.508355321,0.165677786,knn,smote_tomek,mutual_information,20,0.708787115,10,578
0.824476579,0.839338721,0.947740113,0.732019013,0.826027698,0.946658429,0.654722263,0.857474639,,5.494760146,0.165587296,knn,smote,mutual_information,20,0.70873496,10,579
0.824432221,0.839374915,0.948277604,0.731473545,0.825884216,0.947276285,0.65468925,0.857563697,,5.492521591,0.165883605,knn,tomek,mutual_information,20,0.70867711,10,580
0.824299148,0.839258029,0.948261924,0.731239772,0.825729245,0.947276285,0.654440044,0.857584825,,5.491314601,0.165990064,knn,class_weight,mutual_information,20,0.708455254,10,581
0.827803407,0.846519699,0.980874611,0.711369126,0.824661247,0.981670271,0.663724983,0.846519699,,6.206594325,0.172196593,decision_tree,smote_tomek,random_forest,20,0.707849032,10,582
0.799103974,0.819632774,0.965053763,0.671394062,0.791875373,0.967871486,0.609454773,0.933855204,,1.656441002,0.157165269,extra_trees,nearmiss,chi2,20,0.707747781,10,583
0.808330376,0.818467676,0.900904295,0.745266111,0.81572775,0.891669241,0.619725551,0.920423744,,4.585520479,0.186997539,naive_bayes,enn,extra_trees,20,0.707605457,10,584
0.797374024,0.81812578,0.965005064,0.668277098,0.789686924,0.967974462,0.606284489,0.938255264,,1.634549445,0.157968068,extra_trees,smote,chi2,20,0.706506651,10,585
0.797329666,0.818061766,0.964791901,0.668355022,0.789669935,0.96776851,0.606184198,0.937640248,,1.703124777,0.158732933,extra_trees,smote_tomek,chi2,20,0.705918486,10,586
0.827138041,0.844795406,0.971606502,0.717291358,0.825301475,0.972299454,0.661747982,0.844795406,,6.230576528,0.172861959,decision_tree,tomek,mutual_information,20,0.70571978,10,587
0.80247516,0.813449945,0.900420489,0.734200888,0.80885951,0.892699001,0.608833379,,,,,sgd,adasyn,chi2,20,0.704042303,7,588
0.805092264,0.815623446,0.900218154,0.739577651,0.812029432,0.891669241,0.613644839,0.920181201,,4.62687968,0.188009831,naive_bayes,smote_enn,extra_trees,20,0.701805306,10,589
0.793914123,0.815074214,0.964589717,0.662276942,0.785344668,0.967871486,0.599924599,0.94037351,,1.578630196,0.159922546,extra_trees,random_over,chi2,20,0.701399893,10,590
0.825008872,0.842587027,0.968776371,0.715654952,0.823197239,0.969519102,0.657556978,0.842587027,,6.30731958,0.174991128,decision_tree,random_over,extra_trees,20,0.700807732,10,591
0.824299148,0.842176575,0.970413574,0.713083457,0.82208148,0.971269694,0.656374646,0.842176575,,6.332900598,0.175700852,decision_tree,nearmiss,random_forest,20,0.699343753,10,592
0.787437899,0.80906008,0.961225192,0.65292605,0.777633411,0.96519411,0.587814323,0.955627552,,1.020723942,0.149968946,random_forest,adasyn,chi2,20,0.698710445,10,593
0.823545067,0.843092491,0.983298767,0.70194031,0.819132491,0.984244671,0.656011536,0.843092491,,6.360080429,0.176454933,decision_tree,smote,random_forest,20,0.698579327,10,594
0.793115685,0.814310267,0.963989549,0.661263929,0.784433352,0.967356606,0.598412898,0.937116088,,1.702954723,0.160098439,extra_trees,class_weight,chi2,20,0.698366438,10,595
0.823722498,0.841720173,0.970772664,0.711758747,0.821329017,0.971681598,0.655333824,0.841720173,,6.353685174,0.176277502,decision_tree,random_under,extra_trees,20,0.698088617,10,596
0.802963094,0.813765794,0.899837987,0.73575937,0.809568722,0.891772217,0.609661952,0.919687798,,4.653555975,0.19145674,naive_bayes,smote_tomek,extra_trees,20,0.697611154,10,597
0.820839248,0.833713798,0.930319045,0.740746513,0.824779836,0.926681083,0.646259142,0.847925614,,5.760826637,0.172059972,knn,random_over,extra_trees,20,0.69758853,10,598
0.800124202,0.81564378,0.927859418,0.703576716,0.800301365,0.927710843,0.607676002,0.931105393,,4.259524944,0.195875609,naive_bayes,adasyn,random_forest,20,0.697303124,10,599
0.820129524,0.832965146,0.92936803,0.740278968,0.824116244,0.925651323,0.644840611,0.849178226,,5.730642082,0.170055004,knn,enn,extra_trees,20,0.697154384,10,600
0.80265259,0.813493059,0.899771123,0.735213902,0.809211373,0.891772217,0.609080131,0.919672833,,4.646806302,0.191609711,naive_bayes,random_under,extra_trees,20,0.69708368,10,601
0.802608233,0.813454097,0.899761564,0.735135978,0.809160305,0.891772217,0.608997022,0.919808953,,4.646596788,0.191586601,naive_bayes,tomek,extra_trees,20,0.697064156,10,602
0.799547551,0.815099695,0.927498972,0.702797475,0.799663076,0.927401915,0.606577337,0.932528545,,4.237154979,0.196503227,naive_bayes,borderline_smote,random_forest,20,0.696889666,10,603
0.794978708,0.807040721,0.899873381,0.719940778,0.79991342,0.894140665,0.594958528,0.918828703,,0.54312019,0.177924168,adaboost,smote_enn,chi2,20,0.696849723,10,604
0.802519517,0.813376173,0.89974244,0.734980129,0.809058157,0.891772217,0.60883081,0.919516158,,4.661615858,0.192096247,naive_bayes,smote,extra_trees,20,0.696710014,10,605
0.802430802,0.813298249,0.899723309,0.734824281,0.808955992,0.891772217,0.608664606,0.91958802,,4.659086087,0.19222895,naive_bayes,random_over,extra_trees,20,0.696583076,10,606
0.80207594,0.812986553,0.899646711,0.734200888,0.808547155,0.891772217,0.607999871,0.919629947,,4.662786917,0.192512381,naive_bayes,class_weight,extra_trees,20,0.69596017,10,607
0.786328957,0.808374126,0.963566967,0.649185693,0.775734438,0.967562558,0.586014062,0.952480104,,0.540090016,0.164989248,gradient_boosting,nearmiss,chi2,20,0.695703193,10,608
0.822169979,0.841371103,0.978940512,0.702719551,0.818144704,0.980022655,0.65311903,0.841371103,,6.40964365,0.177830021,decision_tree,random_under,random_forest,20,0.69521022,10,609
0.790276792,0.804476488,0.908889113,0.70194031,0.792120999,0.907012666,0.587451753,0.933806649,,0.538902316,0.175806863,adaboost,random_over,chi2,20,0.694532907,10,610
0.786506388,0.808154195,0.960390356,0.651835113,0.776586362,0.964473278,0.586042517,0.949294801,,1.238554518,0.153996758,random_forest,enn,chi2,20,0.693625699,10,611
0.795111781,0.808811033,0.910453728,0.709888569,0.797758221,0.907733498,0.596499502,0.909861815,,0.543796574,0.178448793,adaboost,nearmiss,chi2,20,0.693177556,10,612
0.789389638,0.803697247,0.908704883,0.700381828,0.791057912,0.907012666,0.585806724,0.933217877,,0.537835889,0.175309645,adaboost,random_under,chi2,20,0.692827326,10,613
0.783800568,0.806015503,0.962141447,0.645601184,0.772710315,0.966429822,0.581289748,0.955088695,,0.508745441,0.161703622,gradient_boosting,enn,chi2,20,0.692726682,10,614
0.797595813,0.813385365,0.927169421,0.699368815,0.797317106,0.927401915,0.602957336,0.929882973,,4.32767548,0.198425749,naive_bayes,svm_smote,random_forest,20,0.692085066,10,615
0.819198013,0.832171995,0.929390997,0.738486714,0.823013461,0.925857275,0.643109535,0.842489784,,6.018816483,0.175833925,knn,smote_enn,extra_trees,20,0.691609626,10,616
0.784066714,0.806424639,0.963674467,0.644977792,0.772756979,0.967871486,0.581914614,0.951086886,,0.515649982,0.162084945,gradient_boosting,tomek,chi2,20,0.691588388,10,617
0.78317956,0.80560782,0.963265306,0.643653082,0.771674141,0.967562558,0.580266816,0.954648927,,0.514010834,0.160925717,gradient_boosting,random_over,chi2,20,0.691553077,10,618
0.816669624,0.830026313,0.92950237,0.733577496,0.819999129,0.926475131,0.638421192,0.849682526,,5.698518523,0.17133428,knn,random_under,extra_trees,20,0.691478299,10,619
0.819153655,0.837118362,0.965744681,0.707394997,0.816623937,0.966841726,0.646438823,0.843759841,,6.208339153,0.177041433,decision_tree,smote_tomek,chi2,20,0.691450462,10,620
0.797995032,0.809777823,0.901075477,0.724694148,0.803316921,0.894861497,0.600655892,0.927020961,,4.564451067,0.200423413,naive_bayes,smote_enn,anova,20,0.691412671,10,621
0.797728886,0.809481421,0.90062954,0.724616224,0.803091804,0.894346617,0.600110322,0.927319871,,4.504173169,0.199797865,naive_bayes,enn,anova,20,0.691321645,10,622
0.815161462,0.828751707,0.929605394,0.73061638,0.818185785,0.926887035,0.635632083,0.854118145,,5.501865346,0.170464869,knn,nearmiss,extra_trees,20,0.691311534,10,623
0.79591022,0.80864806,0.905038378,0.716667965,0.799913025,0.900628154,0.597311961,,,,,sgd,enn,chi2,20,0.690663219,7,624
0.820528744,0.837962933,0.963009801,0.712070443,0.81874384,0.963855422,0.648751741,0.837962933,,6.468799752,0.179471256,decision_tree,smote,extra_trees,20,0.690486826,10,625
0.820351313,0.838283071,0.966733978,0.708797631,0.817912058,0.96776851,0.648742322,0.838283071,,6.475195006,0.179648687,decision_tree,nearmiss,extra_trees,20,0.690333855,10,626
0.782159333,0.804686641,0.962949977,0.642016676,0.770395998,0.967356606,0.578387063,0.955647669,,0.512611448,0.161963879,gradient_boosting,smote,chi2,20,0.690092683,10,627
0.816270405,0.829713233,0.929694453,0.732642406,0.819489236,0.926784059,0.637699662,0.848083497,,5.754940151,0.172838893,knn,tomek,extra_trees,20,0.689876735,10,628
0.818532647,0.836560367,0.965594376,0.706381984,0.815894874,0.96673875,0.645275851,0.842032968,,6.276759458,0.17790958,decision_tree,smote,chi2,20,0.689445886,10,629
0.782114975,0.804697783,0.963378963,0.641627055,0.770252572,0.96776851,0.57834633,0.954262877,,0.51885689,0.162334623,gradient_boosting,smote_tomek,chi2,20,0.689429882,10,630
0.816004258,0.82947946,0.929652716,0.732174862,0.819180471,0.926784059,0.63720121,0.847727057,,5.772474109,0.172776792,knn,smote_tomek,extra_trees,20,0.689240745,10,631
0.796265082,0.808320932,0.901090343,0.721265487,0.801211859,0.895376377,0.597475471,0.926658054,,4.584311133,0.202187118,naive_bayes,tomek,anova,20,0.688091823,10,632
0.815117104,0.828712745,0.929598413,0.730538456,0.818134218,0.926887035,0.635549055,0.84797636,,5.761187377,0.173035841,knn,smote,extra_trees,20,0.687846063,10,633
0.78105039,0.803787745,0.963493368,0.639601029,0.768827276,0.967974462,0.576427122,0.953503693,,0.521165922,0.165238936,gradient_boosting,class_weight,chi2,20,0.687036267,10,634
