accuracy,balanced_accuracy,precision,recall,f1,specificity,kappa,roc_auc,pr_auc,Model,BalancedMethod,FeatureSelection,NumFeatures,overall_score,metrics_used,Rank
0.662925834,0.624663254,0.718417593,0.662925834,0.648875235,,0.505691903,0.902882835,0.815615688,adaboost,smote,anova,20,0.780257601,8,550
0.651437189,0.623430744,0.725602049,0.651437189,0.636399993,,0.473841897,0.931561079,0.845606826,logistic_regression,random_under,logistic_l1,20,0.780065175,8,551
0.67321682,0.638273547,0.707212386,0.67321682,0.663500113,,0.499744331,0.893626848,0.779168888,adaboost,random_over,variance,122,0.779408284,8,552
0.732168204,0.487271153,0.780209292,0.732168204,0.686149267,,0.572013784,0.832552894,0.790141781,random_forest,smote_tomek,chi2,20,0.779287762,8,553
0.640746984,0.617479474,0.797118139,0.640746984,0.701164786,,0.517286197,0.86548855,0.758898205,naive_bayes,random_over,extra_trees,20,0.778704651,8,554
0.731458481,0.486443253,0.779740306,0.731458481,0.685310859,,0.570947377,0.828713996,0.792159117,random_forest,smote,chi2,20,0.778527541,8,555
0.656715756,0.609355918,0.774207073,0.656715756,0.703413197,,0.530954246,0.86143724,0.747283874,naive_bayes,smote_tomek,chi2,20,0.778495492,8,556
0.65662704,0.609195026,0.77420904,0.65662704,0.703351894,,0.530879463,0.86145282,0.747204945,naive_bayes,smote,chi2,20,0.778396469,8,557
0.758383605,0.563262248,0.795237869,0.758383605,0.721445751,,0.627127257,0.743620423,0.640406869,decision_tree,smote,variance,122,0.7783418,8,558
0.751286373,0.596227364,0.792490999,0.751286373,0.712991963,,0.611557351,0.757516626,0.6284094,decision_tree,class_weight,mutual_information,20,0.778263696,8,559
0.74055181,0.490149351,0.795070004,0.74055181,0.690152248,,0.585040414,0.80588059,0.765481995,random_forest,enn,chi2,20,0.77791899,8,560
0.651348474,0.603727434,0.77412013,0.651348474,0.700362736,,0.524547323,0.865555573,0.752129764,naive_bayes,enn,chi2,20,0.775732485,8,561
0.733853797,0.491896192,0.786795514,0.733853797,0.689559328,,0.574747234,0.802470084,0.772849733,random_forest,random_over,chi2,20,0.775547652,8,562
0.759669979,0.558913925,0.778584045,0.759669979,0.723909105,,0.625717522,0.740827664,0.634460213,decision_tree,random_over,random_forest,20,0.775149234,8,563
0.721123137,0.487463381,0.745372459,0.721123137,0.692252283,,0.565294263,,,sgd,class_weight,anova,20,0.774819446,6,564
0.755056778,0.556523075,0.773672326,0.755056778,0.731674294,,0.625008818,0.740219048,0.633896769,decision_tree,random_over,extra_trees,20,0.774701787,8,565
0.648997516,0.579087592,0.72479262,0.648997516,0.649795399,,0.489876063,0.927826061,0.845550653,logistic_regression,random_under,anova,20,0.774661963,8,566
0.636666075,0.606829715,0.78634478,0.636666075,0.695111246,,0.509332648,0.860291458,0.770476777,naive_bayes,random_over,anova,20,0.773655559,8,567
0.724050745,0.4833042,0.779312108,0.724050745,0.67825795,,0.558393965,0.829544806,0.795126503,random_forest,adasyn,chi2,20,0.773178841,8,568
0.725470192,0.477641543,0.774181618,0.725470192,0.680116546,,0.560506415,0.824880704,0.799409952,random_forest,svm_smote,chi2,20,0.773000094,8,569
0.736382186,0.472840218,0.777461497,0.736382186,0.685583773,,0.577695095,0.809863597,0.778887403,random_forest,tomek,chi2,20,0.772650523,8,570
0.759315117,0.555656065,0.761846461,0.759315117,0.719562365,,0.627588673,0.739874861,0.638008194,decision_tree,smote,random_forest,20,0.772542831,8,571
0.735628105,0.495491098,0.783291797,0.735628105,0.690857742,,0.579579128,0.791723581,0.754497421,extra_trees,random_over,chi2,20,0.772303383,8,572
0.673970901,0.597078535,0.706396551,0.673970901,0.669565843,,0.529839509,,,sgd,adasyn,anova,20,0.771389713,6,573
0.745874734,0.591636469,0.72624666,0.745874734,0.721448642,,0.610831614,0.757305948,0.625086007,decision_tree,borderline_smote,logistic_l1,20,0.771191009,8,574
0.645626331,0.598434712,0.775000659,0.645626331,0.696074789,,0.518607664,0.86494571,0.750607346,naive_bayes,smote_enn,chi2,20,0.770880305,8,575
0.726712207,0.487730331,0.774354551,0.726712207,0.679296599,,0.564198747,0.816567161,0.779762588,extra_trees,adasyn,chi2,20,0.770658101,8,576
0.722542583,0.475051077,0.774122379,0.722542583,0.677104733,,0.555496634,0.824779909,0.799706246,random_forest,borderline_smote,chi2,20,0.770303814,8,577
0.67091022,0.651152349,0.721320504,0.67091022,0.649656315,,0.49548248,0.897583423,0.736676518,adaboost,random_over,random_forest,20,0.770106752,8,578
0.729994677,0.483880573,0.77167206,0.729994677,0.682913308,,0.569190851,0.806799938,0.774419443,extra_trees,svm_smote,chi2,20,0.769790092,8,579
0.63946061,0.597200017,0.774510485,0.63946061,0.692785522,,0.51250322,0.860543736,0.763474786,naive_bayes,random_over,chi2,20,0.769547288,8,580
0.645094038,0.599050495,0.77334021,0.645094038,0.696186112,,0.517923536,0.857717418,0.748748642,naive_bayes,tomek,chi2,20,0.769468336,8,581
0.738644429,0.478206417,0.784311038,0.738644429,0.687721589,,0.582748007,0.791580361,0.754860126,extra_trees,tomek,chi2,20,0.769066806,8,582
0.732168204,0.470397087,0.778749922,0.732168204,0.681847966,,0.570901024,0.814915696,0.774250395,random_forest,class_weight,chi2,20,0.768881544,8,583
0.662526615,0.604667077,0.754998151,0.662526615,0.69908693,,0.531799846,0.826506746,0.729623677,naive_bayes,adasyn,chi2,20,0.768639463,8,584
0.644739177,0.598782108,0.772925611,0.644739177,0.695870511,,0.517509262,0.856067627,0.747237535,naive_bayes,class_weight,chi2,20,0.768638823,8,585
0.752661462,0.563058247,0.787528618,0.752661462,0.708954298,,0.614625162,0.742749914,0.627856314,decision_tree,random_over,logistic_l1,20,0.768511724,8,586
0.691314762,0.567913029,0.750789603,0.691314762,0.67925233,,0.536084417,0.855668361,0.738289017,adaboost,adasyn,chi2,20,0.768499079,8,587
0.737358055,0.476596258,0.783470222,0.737358055,0.686448692,,0.580467846,0.790171978,0.755937286,extra_trees,class_weight,chi2,20,0.767759412,8,588
0.726534776,0.480710408,0.77243818,0.726534776,0.679646004,,0.563063653,0.806084646,0.772911615,extra_trees,borderline_smote,chi2,20,0.766247556,8,589
0.667006742,0.624115365,0.763363764,0.667006742,0.639981945,,0.487367077,0.883307945,0.756755644,adaboost,smote_enn,mutual_information,20,0.76616137,8,590
0.730571327,0.48866083,0.781338023,0.730571327,0.681403697,,0.572245277,0.788426324,0.753638594,extra_trees,enn,chi2,20,0.76535756,8,591
0.707327892,0.458027173,0.748918623,0.707327892,0.657852764,,0.533646353,0.897280323,0.81855273,adaboost,tomek,anova,20,0.764595583,8,592
0.668825408,0.594003011,0.711772466,0.668825408,0.666979364,,0.520175757,0.880489916,0.746389742,adaboost,random_over,anova,20,0.763860628,8,593
0.681201207,0.543563797,0.631101789,0.681201207,0.625192808,,0.496851114,0.919950735,0.826259217,adaboost,class_weight,mutual_information,20,0.756591738,8,594
0.646469127,0.586736043,0.757127284,0.646469127,0.687199565,,0.51505213,0.833641852,0.724005514,naive_bayes,borderline_smote,chi2,20,0.755049996,8,595
0.653832505,0.626724349,0.706095312,0.653832505,0.631017219,,0.468931352,0.888419091,0.758925232,adaboost,random_over,mutual_information,20,0.754441389,8,596
0.742547906,0.532275263,0.751640609,0.742547906,0.71002755,,0.600483604,0.734509693,0.630287888,knn,smote_enn,chi2,20,0.754035309,8,597
0.64274308,0.579941277,0.754626034,0.64274308,0.685949467,,0.51028359,0.836402294,0.731577956,naive_bayes,svm_smote,chi2,20,0.753358765,8,598
0.69251242,0.457116515,0.690702782,0.69251242,0.639816688,,0.51118717,0.92191231,0.832361503,adaboost,enn,random_forest,20,0.75335758,8,599
0.683951384,0.551284881,0.725383777,0.683951384,0.684672207,,0.533608517,0.818146485,0.712355518,knn,random_under,chi2,20,0.752018674,8,600
0.643097942,0.595768897,0.75839133,0.643097942,0.692252508,,0.511799524,0.813473977,0.709447979,naive_bayes,adasyn,anova,20,0.751822227,8,601
0.699698368,0.441067592,0.722627647,0.699698368,0.644133435,,0.522983306,0.885884786,0.823387738,adaboost,enn,extra_trees,20,0.751331571,8,602
0.697657913,0.455049253,0.712500421,0.697657913,0.645755934,,0.522436718,0.887669,0.812341112,adaboost,enn,anova,20,0.751106345,8,603
0.609740951,0.590875139,0.782106937,0.609740951,0.672869399,,0.477955267,0.8466709,0.754666668,naive_bayes,borderline_smote,random_forest,20,0.748029706,8,604
0.637508872,0.629527322,0.719190964,0.637508872,0.626019462,,0.478129014,0.861678912,0.75045685,adaboost,smote_enn,logistic_l1,20,0.746742561,8,605
0.720413414,0.462164367,0.728336077,0.720413414,0.666727846,,0.552997372,0.875612767,0.690064796,logistic_regression,class_weight,chi2,20,0.742069321,8,606
0.720235983,0.461968798,0.728277687,0.720235983,0.666548042,,0.552674798,0.875931276,0.689844215,logistic_regression,tomek,chi2,20,0.741876446,8,607
0.721611072,0.462819253,0.729138785,0.721611072,0.667829551,,0.55498506,0.869451245,0.677999246,logistic_regression,enn,chi2,20,0.739883371,8,608
0.699831441,0.446922185,0.771692452,0.699831441,0.647783137,,0.521142324,,,sgd,enn,chi2,20,0.738404242,6,609
0.629613201,0.605840529,0.754372387,0.629613201,0.58847518,,0.42682622,0.893074103,0.783859039,adaboost,smote,mutual_information,20,0.737339466,8,610
0.676188786,0.531998345,0.685045654,0.676188786,0.654458952,,0.505630223,0.842506879,0.726000483,adaboost,smote_enn,chi2,20,0.736418059,8,611
0.674547551,0.457886843,0.65281738,0.674547551,0.620821607,,0.478527942,0.919032885,0.831918244,adaboost,tomek,mutual_information,20,0.735937816,8,612
0.712650816,0.451670733,0.657316516,0.712650816,0.659370449,,0.535607993,0.841299612,0.734620126,adaboost,class_weight,chi2,20,0.732911596,8,613
0.610805536,0.600872353,0.738887074,0.610805536,0.658392573,,0.473213356,0.823294386,0.717998736,naive_bayes,svm_smote,anova,20,0.73179798,8,614
0.724361249,0.49641984,0.731363412,0.724361249,0.687790368,,0.568974395,0.731729482,0.632958081,knn,adasyn,chi2,20,0.730143819,8,615
0.724050745,0.490482974,0.751269094,0.724050745,0.687017108,,0.567531221,0.725757185,0.630464973,knn,svm_smote,chi2,20,0.729008744,8,616
0.662748403,0.593198838,0.708700237,0.662748403,0.647261714,,0.50282705,0.847561477,0.643374474,adaboost,borderline_smote,logistic_l1,20,0.728947283,8,617
0.722897445,0.494869825,0.734168152,0.722897445,0.686891927,,0.565774392,0.730030333,0.630691728,knn,smote_tomek,chi2,20,0.728380362,8,618
0.722897445,0.494877136,0.733934756,0.722897445,0.6868926,,0.565773836,0.730006058,0.630636896,knn,smote,chi2,20,0.72834652,8,619
0.632629524,0.568012379,0.733781663,0.632629524,0.5897597,,0.425828013,0.897885392,0.78063881,adaboost,borderline_smote,variance,122,0.72814951,8,620
0.703335699,0.541695128,0.711655022,0.703335699,0.70025355,,0.557881601,0.730931847,0.602060603,decision_tree,random_under,chi2,20,0.727779194,8,621
0.722675656,0.48745866,0.747961117,0.722675656,0.684979536,,0.564832603,0.726238344,0.631904104,knn,borderline_smote,chi2,20,0.727182303,8,622
0.635690206,0.584856454,0.658705085,0.635690206,0.618355229,,0.441121697,0.872628602,0.737400881,adaboost,smote,extra_trees,20,0.723161758,8,623
0.635690206,0.584856454,0.65869255,0.635690206,0.61835252,,0.441133994,0.872628572,0.737402137,adaboost,smote_tomek,extra_trees,20,0.723161598,8,624
0.700275018,0.447100668,0.630967335,0.700275018,0.648197148,,0.521915484,,,sgd,tomek,chi2,20,0.72288866,6,625
0.706662527,0.447015753,0.705066481,0.706662527,0.65345024,,0.527293274,0.813963719,0.704344563,adaboost,tomek,chi2,20,0.722584421,8,626
0.699742725,0.446554291,0.632496175,0.699742725,0.648081074,,0.520727182,,,sgd,class_weight,chi2,20,0.722520461,6,627
0.721344925,0.481685736,0.744285248,0.721344925,0.683981163,,0.562587302,0.714058821,0.624668591,knn,random_over,chi2,20,0.721811614,8,628
0.72511533,0.491115287,0.769824993,0.72511533,0.685889395,,0.56336591,0.699226521,0.602632814,decision_tree,smote_enn,chi2,20,0.721470095,8,629
0.581440738,0.567446099,0.762096906,0.581440738,0.615982715,,0.444429974,0.860772883,0.773819872,naive_bayes,random_under,mutual_information,20,0.720088807,8,630
0.671220724,0.484169729,0.711208284,0.671220724,0.640506325,,0.491389678,0.863280054,0.704698087,adaboost,smote,chi2,20,0.719476734,8,631
0.722720014,0.477668125,0.769972486,0.722720014,0.675842052,,0.561787876,0.70757048,0.614732402,knn,enn,chi2,20,0.718568784,8,632
0.724982257,0.486405572,0.71870489,0.724982257,0.685491919,,0.564872576,0.699121021,0.603356213,decision_tree,random_over,chi2,20,0.715982816,8,633
0.715046132,0.466592839,0.768754155,0.715046132,0.673060965,,0.548914529,0.715068445,0.630035536,knn,class_weight,chi2,20,0.715806936,8,634
0.71509049,0.46668276,0.768187641,0.71509049,0.673135963,,0.549010832,0.714835762,0.629820855,knn,tomek,chi2,20,0.715746681,8,635
0.692955997,0.441508508,0.623067737,0.692955997,0.639622065,,0.507448321,0.816809072,0.754488172,adaboost,enn,chi2,20,0.715212335,8,636
0.605305181,0.606581427,0.728216735,0.605305181,0.581731392,,0.426745182,0.855055115,0.744687666,adaboost,random_over,logistic_l1,20,0.714119685,8,637
0.725204045,0.484990822,0.730515177,0.725204045,0.675822437,,0.566371613,0.698545538,0.600176047,decision_tree,enn,chi2,20,0.713687649,8,638
0.61883428,0.579536684,0.699190119,0.61883428,0.607095253,,0.440524903,,,sgd,random_under,variance,122,0.713325846,6,639
0.646247339,0.506944909,0.704897832,0.646247339,0.623166919,,0.473222641,0.840315147,0.725907379,adaboost,svm_smote,chi2,20,0.712278259,8,640
0.717264017,0.46959676,0.752017138,0.717264017,0.670606184,,0.555666098,0.705262866,0.604876775,decision_tree,class_weight,chi2,20,0.709243538,8,641
0.714203336,0.479326038,0.762491911,0.714203336,0.669027317,,0.544894108,0.700646772,0.596130536,decision_tree,adasyn,chi2,20,0.707427657,8,642
0.714425124,0.473694785,0.75534294,0.714425124,0.670853238,,0.546345481,0.700793207,0.597293401,decision_tree,borderline_smote,chi2,20,0.706530423,8,643
0.633161817,0.561265062,0.654298082,0.633161817,0.618631276,,0.438523804,0.867038512,0.686821745,adaboost,smote_enn,extra_trees,20,0.705335151,8,644
0.716554294,0.465727745,0.744663575,0.716554294,0.668701551,,0.551947051,0.701231455,0.600464851,decision_tree,tomek,chi2,20,0.70521888,8,645
0.56405252,0.581624,0.753283456,0.56405252,0.621744616,,0.424621655,0.827080043,0.7355,naive_bayes,svm_smote,extra_trees,20,0.704930756,8,646
0.711852378,0.470498575,0.7634178,0.711852378,0.667847278,,0.540227831,0.698168767,0.594979452,decision_tree,smote,chi2,20,0.703574905,8,647
0.562233854,0.615818225,0.708199636,0.562233854,0.585261614,,0.421765501,0.853986539,0.74808005,naive_bayes,random_under,random_forest,20,0.703470539,8,648
0.605216466,0.48450053,0.661833097,0.605216466,0.601115747,,0.424174097,0.906274882,0.790973757,logistic_regression,random_under,chi2,20,0.701901617,8,649
0.672019163,0.56039281,0.685153027,0.672019163,0.666168916,,0.508859579,0.731220362,0.549084479,decision_tree,random_under,anova,20,0.694924079,8,650
0.67246274,0.558956892,0.683435362,0.67246274,0.664945478,,0.50607076,0.729812184,0.546194164,decision_tree,random_under,extra_trees,20,0.693158962,8,651
0.632673882,0.489544229,0.720536739,0.632673882,0.613616945,,0.467645401,0.83690397,0.67117485,adaboost,borderline_smote,chi2,20,0.691008494,8,652
0.70023066,0.463180489,0.747368162,0.70023066,0.656727259,,0.523701491,0.693155212,0.584216635,decision_tree,smote_tomek,chi2,20,0.689640004,8,653
0.700408091,0.46360793,0.740410339,0.700408091,0.656836369,,0.526637499,0.693690766,0.582318224,decision_tree,svm_smote,chi2,20,0.689175959,8,654
0.624378992,0.50433125,0.673640502,0.624378992,0.588724179,,0.429186863,0.855234326,0.706668164,adaboost,random_over,chi2,20,0.686234715,8,655
0.630722143,0.483511096,0.66629762,0.630722143,0.599801304,,0.443844879,,,sgd,nearmiss,mutual_information,20,0.685652611,6,656
0.638928318,0.608523478,0.683040374,0.638928318,0.63855199,,0.475335627,0.753940876,0.539929928,decision_tree,random_under,logistic_l1,20,0.68551722,8,657
0.556023776,0.511764934,0.759122114,0.556023776,0.601698329,,0.416448283,0.842705902,0.74351116,naive_bayes,random_under,extra_trees,20,0.685276126,8,658
0.608498935,0.545348319,0.6436882,0.608498935,0.578936685,,0.39652571,0.878556887,0.679326537,adaboost,random_over,extra_trees,20,0.678478058,8,659
0.534554649,0.556770667,0.749178225,0.534554649,0.604055164,,0.394383334,0.807281051,0.713749708,naive_bayes,borderline_smote,extra_trees,20,0.676062995,8,660
0.606236693,0.521020679,0.607359834,0.606236693,0.584005609,,0.404742573,0.841798663,0.717595714,adaboost,random_under,chi2,20,0.675619154,8,661
0.548571682,0.562577668,0.720465278,0.548571682,0.575267197,,0.397035314,0.83441174,0.70647461,naive_bayes,random_under,chi2,20,0.672731822,8,662
0.615063875,0.58106512,0.698946223,0.615063875,0.565778662,,0.416714348,0.841168672,0.604759866,adaboost,adasyn,mutual_information,20,0.671908054,8,663
0.603087296,0.482747663,0.654535118,0.603087296,0.562819047,,0.410781543,0.838809679,0.731376783,logistic_regression,nearmiss,anova,20,0.668424445,8,664
0.53916785,0.536283643,0.732689579,0.53916785,0.609064704,,0.396962431,0.801559543,0.69365841,naive_bayes,borderline_smote,anova,20,0.668091738,8,665
0.607966643,0.587637242,0.653007495,0.607966643,0.56784698,,0.406161918,0.834595677,0.606456976,adaboost,borderline_smote,mutual_information,20,0.66617284,8,666
0.600514549,0.478368678,0.647325504,0.600514549,0.558384905,,0.406631423,0.834078097,0.737506853,logistic_regression,nearmiss,mutual_information,20,0.665237559,8,667
0.595546487,0.520874077,0.643364217,0.595546487,0.562833988,,0.382666123,0.854094186,0.685567555,adaboost,adasyn,extra_trees,20,0.662324442,8,668
0.597542583,0.4975739,0.626611185,0.597542583,0.586952905,,0.403256656,0.863300911,0.655235122,adaboost,svm_smote,logistic_l1,20,0.659625028,8,669
0.603663946,0.496830234,0.575602708,0.603663946,0.577373998,,0.420460306,,,sgd,nearmiss,anova,20,0.658915126,6,670
0.599405607,0.565817391,0.622363092,0.599405607,0.578551938,,0.384624529,0.828933157,0.594394838,adaboost,smote_enn,anova,20,0.653434297,8,671
0.606014904,0.496047903,0.693094513,0.606014904,0.573983846,,0.381653859,0.750160588,0.597495555,naive_bayes,enn,variance,122,0.636848166,8,672
0.581529454,0.362384435,0.623678869,0.581529454,0.533788607,,0.33339327,0.898334398,0.783825148,adaboost,tomek,logistic_l1,20,0.634672165,8,673
0.540055004,0.52611456,0.603193723,0.540055004,0.478309009,,0.329169291,0.867005582,0.751466986,adaboost,borderline_smote,anova,20,0.631523838,8,674
0.561391057,0.40044395,0.627466882,0.561391057,0.505304311,,0.307429766,0.885061389,0.783718678,adaboost,class_weight,logistic_l1,20,0.625730391,8,675
0.568931867,0.531939984,0.609645699,0.568931867,0.532518707,,0.334510615,0.844537497,0.608662318,adaboost,adasyn,logistic_l1,20,0.623356103,8,676
0.616261533,0.493213008,0.552018001,0.616261533,0.561386072,,0.410627141,0.726288097,0.530629715,adaboost,nearmiss,mutual_information,20,0.609399487,8,677
0.512553229,0.519615351,0.77027702,0.512553229,0.473102215,,0.33027853,,,sgd,nearmiss,variance,122,0.608464967,6,678
0.561878992,0.47423818,0.646012717,0.561878992,0.559424061,,0.385981844,0.732397106,0.579652387,knn,nearmiss,anova,20,0.606634582,8,679
0.505056778,0.518523107,0.649776433,0.505056778,0.495119074,,0.332300101,,,sgd,nearmiss,extra_trees,20,0.59949504,6,680
0.539433996,0.352452243,0.627257475,0.539433996,0.48209992,,0.251323214,0.893729086,0.781126118,adaboost,enn,logistic_l1,20,0.597029331,8,681
0.488954933,0.551690574,0.557927952,0.488954933,0.477612151,,0.270910221,0.827791437,0.59265555,adaboost,adasyn,anova,20,0.573887231,8,682
0.41319198,0.570860797,0.471154635,0.41319198,0.369809454,,0.292060002,0.852266267,0.706959965,naive_bayes,enn,logistic_l1,20,0.550440919,8,683
0.463271824,0.426871892,0.639354482,0.463271824,0.473217855,,0.288688353,0.726355447,0.590400534,knn,nearmiss,mutual_information,20,0.53626281,8,684
0.484341732,0.427062278,0.626291317,0.484341732,0.489592744,,0.234035657,0.720348529,0.55349192,naive_bayes,smote_enn,variance,122,0.530344211,8,685
0.477200142,0.423614862,0.623431378,0.477200142,0.484652025,,0.226022557,0.714932393,0.544523213,naive_bayes,smote_tomek,variance,122,0.522633247,8,686
0.47684528,0.423369685,0.623411455,0.47684528,0.484193556,,0.225416842,0.714759475,0.544120152,naive_bayes,smote,variance,122,0.522184502,8,687
0.358144074,0.525210275,0.528993069,0.358144074,0.295890326,,0.192835598,0.845840948,0.712761498,naive_bayes,tomek,logistic_l1,20,0.500151926,8,688
0.445528744,0.413878642,0.613929967,0.445528744,0.4631518,,0.193101408,0.71391256,0.538562804,naive_bayes,tomek,variance,122,0.500093748,8,689
0.358144074,0.525210275,0.528910371,0.358144074,0.295876635,,0.192829385,0.845651018,0.711691491,naive_bayes,class_weight,logistic_l1,20,0.499891403,8,690
0.442290632,0.406628011,0.612304979,0.442290632,0.460806801,,0.188754946,0.713919645,0.538416266,naive_bayes,class_weight,variance,122,0.496328653,8,691
0.442290632,0.406417849,0.612627868,0.442290632,0.460995497,,0.188854149,0.712001867,0.538611407,naive_bayes,random_over,variance,122,0.496201875,8,692
0.35184528,0.514334456,0.503832399,0.35184528,0.298924599,,0.198568948,0.835129691,0.707634834,naive_bayes,random_over,logistic_l1,20,0.492966247,8,693
0.362535486,0.506302976,0.528533649,0.362535486,0.289688854,,0.189718429,0.835768902,0.703540309,naive_bayes,svm_smote,logistic_l1,20,0.492122242,8,694
0.35610362,0.523216291,0.364629671,0.35610362,0.298582068,,0.203125948,0.836637762,0.703818697,naive_bayes,smote_tomek,logistic_l1,20,0.483224279,8,695
0.35610362,0.523216291,0.364603672,0.35610362,0.298578364,,0.20310606,0.836585395,0.703545827,naive_bayes,smote,logistic_l1,20,0.483154774,8,696
0.356768985,0.522121472,0.378727923,0.356768985,0.293540324,,0.190398069,0.843928613,0.693085817,naive_bayes,smote_enn,logistic_l1,20,0.480165078,8,697
0.443532647,0.414652716,0.585175759,0.443532647,0.39784398,,0.18002216,0.745081102,0.510142386,gradient_boosting,nearmiss,random_forest,20,0.475755995,8,698
0.426233144,0.377578729,0.587590618,0.426233144,0.45355918,,0.176161777,0.705278449,0.515007295,naive_bayes,adasyn,variance,122,0.474057164,8,699
0.421886089,0.390331521,0.587432029,0.421886089,0.45891139,,0.169837544,0.691932428,0.511415134,naive_bayes,borderline_smote,variance,122,0.474054103,8,700
0.359341732,0.442291916,0.682766854,0.359341732,0.312772991,,0.210516811,0.815663697,0.583560771,random_forest,nearmiss,mutual_information,20,0.472098465,8,701
0.353042938,0.429217004,0.554073819,0.353042938,0.342412843,,0.180672174,0.807354248,0.602183981,random_forest,nearmiss,random_forest,20,0.463248721,8,702
0.341110717,0.479836322,0.390380241,0.341110717,0.28915641,,0.186132269,0.816471556,0.640155934,naive_bayes,borderline_smote,logistic_l1,20,0.451780808,8,703
0.396158623,0.372789766,0.57473232,0.396158623,0.429818157,,0.143754921,0.68300539,0.49655613,naive_bayes,svm_smote,variance,122,0.44717325,8,704
0.338138751,0.473299475,0.321582113,0.338138751,0.288066014,,0.179175126,0.812139671,0.640767642,naive_bayes,adasyn,logistic_l1,20,0.441853825,8,705
0.351357346,0.36486537,0.627338279,0.351357346,0.270087865,,0.120912897,0.798565822,0.649440031,random_forest,nearmiss,anova,20,0.438472032,8,706
0.34798616,0.478355532,0.606235208,0.34798616,0.36275018,,0.188065575,0.687811579,0.436230449,gradient_boosting,nearmiss,variance,122,0.434920378,8,707
0.302830021,0.376058197,0.66834787,0.302830021,0.252132249,,0.161097104,0.800010658,0.656489998,extra_trees,nearmiss,mutual_information,20,0.432924189,8,708
0.321105394,0.344371375,0.640358023,0.321105394,0.280959101,,0.159991446,0.79249617,0.638048817,extra_trees,nearmiss,anova,20,0.431231576,8,709
0.3966022,0.331534638,0.451520955,0.3966022,0.390339529,,0.14890145,,,sgd,nearmiss,random_forest,20,0.427832773,6,710
0.373624911,0.399242438,0.448730614,0.373624911,0.390557625,,0.171297469,0.617924072,0.396905946,decision_tree,nearmiss,random_forest,20,0.399715114,8,711
0.371628815,0.388312684,0.634889948,0.371628815,0.298084107,,0.179555833,0.614358227,0.394247297,decision_tree,nearmiss,anova,20,0.389259073,8,712
0.316580908,0.365121235,0.363448679,0.316580908,0.274238816,,0.155802352,0.721203045,0.503793754,adaboost,nearmiss,random_forest,20,0.370627166,8,713
0.259093329,0.413983657,0.445450658,0.259093329,0.217251563,,0.110290427,0.801794677,0.544813812,extra_trees,nearmiss,random_forest,20,0.370286616,8,714
0.337340312,0.340664002,0.37934248,0.337340312,0.244197508,,0.043454561,0.756263132,0.562379988,gradient_boosting,nearmiss,anova,20,0.36780319,8,715
0.311479773,0.356049195,0.39153459,0.311479773,0.287259293,,0.156627623,0.648903889,0.488153493,gradient_boosting,nearmiss,mutual_information,20,0.361975966,8,716
0.293514904,0.391737572,0.285770256,0.293514904,0.201068405,,0.105887468,0.689129411,0.440058334,logistic_regression,nearmiss,chi2,20,0.320791864,8,717
0.311080554,0.347701211,0.34051789,0.311080554,0.238092408,,0.109029907,0.629796085,0.345603864,gradient_boosting,nearmiss,chi2,20,0.304460712,8,718
0.239487225,0.453196198,0.395390404,0.239487225,0.227815756,,0.015104244,0.62570828,0.336919358,decision_tree,nearmiss,variance,122,0.296824989,8,719
0.331706884,0.317199362,0.465890562,0.331706884,0.205367318,,0.05975919,0.624703162,0.330278137,logistic_regression,nearmiss,logistic_l1,20,0.296661902,8,720
0.312366927,0.324098166,0.421911853,0.312366927,0.186423272,,0.026971837,0.62934948,0.40470668,adaboost,nearmiss,logistic_l1,20,0.296402711,8,721
0.265125976,0.31273112,0.433857045,0.265125976,0.257892817,,0.02799141,0.596157832,0.352444961,gradient_boosting,nearmiss,extra_trees,20,0.286270526,8,722
0.295200497,0.342868182,0.460199054,0.295200497,0.207686346,,0.050217792,0.585292121,0.327325473,knn,nearmiss,random_forest,20,0.286217956,8,723
0.275638751,0.326773831,0.389688498,0.275638751,0.207679751,,0.085988439,0.621385837,0.35290421,knn,nearmiss,chi2,20,0.284573879,8,724
0.270537615,0.342600775,0.366077818,0.270537615,0.196877104,,0.091288074,0.611037181,0.356464366,extra_trees,nearmiss,chi2,20,0.281842094,8,725
0.183818311,0.305123786,0.28420084,0.183818311,0.174958079,,-0.01605443,0.737218211,0.549765191,adaboost,nearmiss,anova,20,0.279390645,8,726
0.140968772,0.375765618,0.370966905,0.140968772,0.121711855,,0.084144237,0.691789916,0.528306533,adaboost,nearmiss,variance,122,0.278848157,8,727
0.222586941,0.468506964,0.118618016,0.222586941,0.14631922,,0.047586294,0.690331305,0.40912324,adaboost,nearmiss,extra_trees,20,0.275194844,8,728
0.19251242,0.359188196,0.382027035,0.19251242,0.157246918,,-0.024025747,0.711789244,0.443997506,logistic_regression,nearmiss,extra_trees,20,0.271472915,8,729
0.183995742,0.341786452,0.467733877,0.183995742,0.170122003,,-0.042820405,0.664229803,0.440856904,random_forest,nearmiss,logistic_l1,20,0.268396278,8,730
0.150372605,0.386607672,0.408384359,0.150372605,0.098244275,,0.001567765,0.713764039,0.495577223,random_forest,nearmiss,variance,122,0.266860951,8,731
0.281760114,0.31718297,0.543739572,0.281760114,0.169015558,,0.012931079,0.561121186,0.323346504,decision_tree,nearmiss,logistic_l1,20,0.266453113,8,732
